시도,시군구,구분,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,합계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,차대사람,,,,,,,,,,,,,,,,차대차,,,,,,,,,,,,,,,,합계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,차대사람,,,,,,,,,,,,,,,,차대차,,,,,,,,,,,,,,,
,,(경상자수),2,,,,,1,,1,,,,,,,,,,,,,,1,1,,,1,1,,,,,1,,,,,1,,,,,,,,,1,1,1,,1,,,,,,,,1,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,1
,관악구,사고건수,2,,,,,2,,,,,,,,,,,,,,,,2,2,,,,,,,,,2,,,,,2,,,,,,,,,2,2,,,,,,,,,,,,,,,,,3,1,,,,,1,,,1,,1,1,,,,,,,,,,,1,1,,,,,1,1,1,1,,,,,1,1,,,,,,,,,2,1,,,1,,,,1,1,,,,,1,1
,,사망자수,0,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,0,,,0,,0,0,,,,,,,,,,,0,0,,,,,0,0,0,0,,,,,0,0,,,,,,,,,0,0,,,0,,,,0,0,,,,,0,0
,,부상자수,2,,,,,2,,,,,,,,,,,,,,,,2,2,,,,,,,,,2,,,,,2,,,,,,,,,2,2,,,,,,,,,,,,,,,,,3,1,,,,,1,,,1,,1,1,,,,,,,,,,,1,1,,,,,1,1,1,1,,,,,1,1,,,,,,,,,2,1,,,1,,,,1,1,,,,,1,1
,,(중상자수),1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,1,,,,,0,,,0,,1,1,,,,,,,,,,,0,0,,,,,0,0,1,1,,,,,1,1,,,,,,,,,0,0,,,0,,,,0,0,,,,,0,0
,,(경상자수),1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,2,0,,,,,1,,,1,,0,0,,,,,,,,,,,1,1,,,,,1,1,0,0,,,,,0,0,,,,,,,,,2,1,,,1,,,,1,1,,,,,1,1
,강남구,사고건수,6,1,,,,,,1,1,3,,1,1,,,,,,,,,,,,,1,1,1,1,3,3,1,1,,,,,1,1,,,,,,,,,5,,1,1,3,,,,,,1,1,1,1,3,3,3,1,1,,1,,,,,,,1,1,,,1,1,,,1,1,,,,,,,,,,,3,1,1,,1,,1,1,1,1,,,1,1,,,,,,,,,,,,,,,,,,
,,사망자수,0,0,,,,,,0,0,0,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,0,,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,,,,0,0,,,0,0,,,0,0,,,,,,,,,,,0,0,0,,0,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,
,,부상자수,8,2,,,,,,1,2,3,,2,2,,,,,,,,,,,,,1,1,2,2,3,3,2,2,,,,,2,2,,,,,,,,,6,,1,2,3,,,,,,1,1,2,2,3,3,3,1,1,,1,,,,,,,1,1,,,1,1,,,1,1,,,,,,,,,,,3,1,1,,1,,1,1,1,1,,,1,1,,,,,,,,,,,,,,,,,,
,,(중상자수),1,0,,,,,,0,0,1,,0,0,,,,,,,,,,,,,0,0,0,0,1,1,0,0,,,,,0,0,,,,,,,,,1,,0,0,1,,,,,,0,0,0,0,1,1,1,0,0,,1,,,,,,,0,0,,,0,0,,,1,1,,,,,,,,,,,1,0,0,,1,,0,0,0,0,,,1,1,,,,,,,,,,,,,,,,,,
,,(경상자수),6,1,,,,,,1,2,2,,1,1,,,,,,,,,,,,,1,1,2,2,2,2,1,1,,,,,1,1,,,,,,,,,5,,1,2,2,,,,,,1,1,2,2,2,2,2,1,1,,0,,,,,,,1,1,,,1,1,,,0,0,,,,,,,,,,,2,1,1,,0,,1,1,1,1,,,0,0,,,,,,,,,,,,,,,,,,
,강동구,사고건수,7,4,,,,1,,2,,,,4,4,,,,,,,,,1,1,,,2,2,,,,,5,4,,,,1,4,4,,,,,,,1,1,2,,2,,,,,,,,2,2,,,,,1,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
,,사망자수,0,0,,,,0,,0,,,,0,0,,,,,,,,,0,0,,,0,0,,,,,0,0,,,,0,0,0,,,,,,,0,0,0,,0,,,,,,,,0,0,,,,,0,,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,0,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
,,부상자수,7,4,,,,1,,2,,,,4,4,,,,,,,,,1,1,,,2,2,,,,,5,4,,,,1,4,4,,,,,,,1,1,2,,2,,,,,,,,2,2,,,,,1,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
,,(중상자수),3,1,,,,1,,1,,,,1,1,,,,,,,,,1,1,,,1,1,,,,,2,1,,,,1,1,1,,,,,,,1,1,1,,1,,,,,,,,1,1,,,,,0,,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,0,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
,,(경상자수),4,3,,,,0,,1,,,,3,3,,,,,,,,,0,0,,,1,1,,,,,3,3,,,,0,3,3,,,,,,,0,0,1,,1,,,,,,,,1,1,,,,,1,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
,송파구,사고건수,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,1,,,,,5,1,,,,2,,1,1,,,1,1,,,,,,,,,2,2,,,1,1,1,1,,,3,1,,,,2,1,1,,,,,,,2,2,2,,1,1,,,,,,,1,1,1,1,,
,,사망자수,0,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,0,0,,,,,0,0,,,,0,,0,0,,,0,0,,,,,,,,,0,0,,,0,0,0,0,,,0,0,,,,0,0,0,,,,,,,0,0,0,,0,0,,,,,,,0,0,0,0,,
,,부상자수,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,1,,,,,5,1,,,,2,,1,1,,,1,1,,,,,,,,,2,2,,,1,1,1,1,,,3,1,,,,2,1,1,,,,,,,2,2,2,,1,1,,,,,,,1,1,1,1,,
,,(중상자수),0,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,0,0,,,,,1,0,,,,0,,0,1,,,0,0,,,,,,,,,0,0,,,0,0,1,1,,,0,0,,,,0,0,0,,,,,,,0,0,1,,0,1,,,,,,,0,0,1,1,,
,,(경상자수),1,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,1,,,,,4,1,,,,2,,1,0,,,1,1,,,,,,,,,2,2,,,1,1,0,0,,,3,1,,,,2,1,1,,,,,,,2,2,1,,1,0,,,,,,,1,1,0,0,,
,서초구,사고건수,3,2,,,,1,,,,,,2,2,,,,,,,,,1,1,,,,,,,,,3,2,,,,1,2,2,,,,,,,1,1,,,,,,,,,,,,,,,,,2,,,,,1,,,,1,,,,,,,,,,,,1,1,,,,,,,1,1,1,,,,,1,,,,,,,,,1,1,1,,,,1,,,,,,,,,,1,1
,,사망자수,0,0,,,,0,,,,,,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,0,,,,0,,,,,,,,,,,,0,0,,,,,,,0,0,0,,,,,0,,,,,,,,,0,0,0,,,,0,,,,,,,,,,0,0
,,부상자수,3,2,,,,1,,,,,,2,2,,,,,,,,,1,1,,,,,,,,,3,2,,,,1,2,2,,,,,,,1,1,,,,,,,,,,,,,,,,,2,,,,,1,,,,1,,,,,,,,,,,,1,1,,,,,,,1,1,1,,,,,1,,,,,,,,,1,1,1,,,,1,,,,,,,,,,1,1
,,(중상자수),0,0,,,,0,,,,,,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,1,,,,,1,,,,0,,,,,,,,,,,,1,1,,,,,,,0,0,1,,,,,1,,,,,,,,,1,1,0,,,,0,,,,,,,,,,0,0
,,(경상자수),3,2,,,,1,,,,,,2,2,,,,,,,,,1,1,,,,,,,,,3,2,,,,1,2,2,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,0,,,,1,,,,,,,,,,,,0,0,,,,,,,1,1,0,,,,,0,,,,,,,,,0,0,1,,,,1,,,,,,,,,,1,1
,양천구,사고건수,4,1,,,,,,1,,2,,1,1,,,,,,,,,,,,,1,1,,,2,2,1,1,,,,,1,1,,,,,,,,,3,,1,,2,,,,,,1,1,,,2,2,5,4,,,,1,,,,,,4,4,,,,,,,,,1,1,,,,,,,,,5,4,,,,1,4,4,,,,,,,1,1,,,,,,,,,,,,,,,,
,,사망자수,0,0,,,,,,0,,0,,0,0,,,,,,,,,,,,,0,0,,,0,0,0,0,,,,,0,0,,,,,,,,,0,,0,,0,,,,,,0,0,,,0,0,0,0,,,,0,,,,,,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,
,,부상자수,4,1,,,,,,1,,2,,1,1,,,,,,,,,,,,,1,1,,,2,2,1,1,,,,,1,1,,,,,,,,,3,,1,,2,,,,,,1,1,,,2,2,5,4,,,,1,,,,,,4,4,,,,,,,,,1,1,,,,,,,,,5,4,,,,1,4,4,,,,,,,1,1,,,,,,,,,,,,,,,,
,,(중상자수),1,0,,,,,,0,,1,,0,0,,,,,,,,,,,,,0,0,,,1,1,0,0,,,,,0,0,,,,,,,,,1,,0,,1,,,,,,0,0,,,1,1,2,1,,,,1,,,,,,1,1,,,,,,,,,1,1,,,,,,,,,2,1,,,,1,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,
,,(경상자수),3,1,,,,,,1,,1,,1,1,,,,,,,,,,,,,1,1,,,1,1,1,1,,,,,1,1,,,,,,,,,2,,1,,1,,,,,,1,1,,,1,1,3,3,,,,0,,,,,,3,3,,,,,,,,,0,0,,,,,,,,,3,3,,,,0,3,3,,,,,,,0,0,,,,,,,,,,,,,,,,
,중랑구,사고건수,1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,4,1,1,,,,,1,,1,,1,1,,,1,1,,,,,,,,,1,1,,,1,1,2,1,1,,,,1,1,1,1,,,,,,,2,,1,,1,,,,,,1,1,,,1,1
,,사망자수,0,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,0,,0,0,,,0,0,,,,,,,,,0,0,,,0,0,0,0,0,,,,0,0,0,0,,,,,,,0,,0,,0,,,,,,0,0,,,0,0
,,부상자수,1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,4,1,1,,,,,1,,1,,1,1,,,1,1,,,,,,,,,1,1,,,1,1,2,1,1,,,,1,1,1,1,,,,,,,2,,1,,1,,,,,,1,1,,,1,1
,,(중상자수),1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,0,,0,0,,,0,0,,,,,,,,,0,0,,,0,0,0,0,0,,,,0,0,0,0,,,,,,,0,,0,,0,,,,,,0,0,,,0,0
,,(경상자수),0,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,3,1,0,,,,,1,,1,,1,1,,,0,0,,,,,,,,,1,1,,,1,1,1,1,0,,,,1,1,0,0,,,,,,,2,,1,,1,,,,,,1,1,,,1,1
,노원구,사고건수,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,1,,,,,3,2,,,,1,,,,,,2,2,,,,,,,,,1,1,,,,,,,,,3,2,,,,1,2,2,,,,,,,1,1,,,,,,,,,,,,,,,,
,,사망자수,0,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,0,0,,,,,0,0,,,,0,,,,,,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,
,,부상자수,2,,,,,,,2,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,2,2,,,,,3,2,,,,1,,,,,,2,2,,,,,,,,,1,1,,,,,,,,,3,2,,,,1,2,2,,,,,,,1,1,,,,,,,,,,,,,,,,
,,(중상자수),2,,,,,,,2,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,2,2,,,,,0,0,,,,0,,,,,,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,
,,(경상자수),0,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,0,0,,,,,3,2,,,,1,,,,,,2,2,,,,,,,,,1,1,,,,,,,,,3,2,,,,1,2,2,,,,,,,1,1,,,,,,,,,,,,,,,,
,광진구,사고건수,4,1,,,,1,1,1,,,,1,1,,,,,,,,,1,1,1,1,1,1,,,,,2,1,,,,1,1,1,,,,,,,1,1,2,1,1,,,,,,1,1,1,1,,,,,4,3,,,,,,,,1,,3,3,,,,,,,,,,,,,,,,,1,1,3,3,,,,,3,3,,,,,,,,,1,,,,1,,,,,,,,,,1,1
,,사망자수,0,0,,,,0,0,0,,,,0,0,,,,,,,,,0,0,0,0,0,0,,,,,0,0,,,,0,0,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,0,0,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,,,,,,,,,0,,,,0,,,,,,,,,,0,0
,,부상자수,4,1,,,,1,1,1,,,,1,1,,,,,,,,,1,1,1,1,1,1,,,,,2,1,,,,1,1,1,,,,,,,1,1,2,1,1,,,,,,1,1,1,1,,,,,4,3,,,,,,,,1,,3,3,,,,,,,,,,,,,,,,,1,1,3,3,,,,,3,3,,,,,,,,,1,,,,1,,,,,,,,,,1,1
,,(중상자수),2,1,,,,0,1,0,,,,1,1,,,,,,,,,0,0,1,1,0,0,,,,,1,1,,,,0,1,1,,,,,,,0,0,1,1,0,,,,,,1,1,0,0,,,,,2,2,,,,,,,,0,,2,2,,,,,,,,,,,,,,,,,0,0,2,2,,,,,2,2,,,,,,,,,0,,,,0,,,,,,,,,,0,0
,,(경상자수),2,0,,,,1,0,1,,,,0,0,,,,,,,,,1,1,0,0,1,1,,,,,1,0,,,,1,0,0,,,,,,,1,1,1,0,1,,,,,,0,0,1,1,,,,,2,1,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,1,1,1,1,,,,,1,1,,,,,,,,,1,,,,1,,,,,,,,,,1,1
,강북구,사고건수,1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,3,,,,,2,,,,1,,,,,,,,,,,,2,2,,,,,,,1,1,2,,,,,2,,,,,,,,,2,2,1,,,,1,,,,,,,,,,1,1
,,사망자수,0,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,0,,,,0,,,,,,,,,,,,0,0,,,,,,,0,0,0,,,,,0,,,,,,,,,0,0,0,,,,0,,,,,,,,,,0,0
,,부상자수,1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,3,,,,,2,,,,1,,,,,,,,,,,,2,2,,,,,,,1,1,2,,,,,2,,,,,,,,,2,2,1,,,,1,,,,,,,,,,1,1
,,(중상자수),0,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,1,,,,,1,,,,0,,,,,,,,,,,,1,1,,,,,,,0,0,1,,,,,1,,,,,,,,,1,1,0,,,,0,,,,,,,,,,0,0
,,(경상자수),1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,2,,,,,1,,,,1,,,,,,,,,,,,1,1,,,,,,,1,1,1,,,,,1,,,,,,,,,1,1,1,,,,1,,,,,,,,,,1,1
,금천구,사고건수,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,1
,,사망자수,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,0,0
,,부상자수,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,1,15,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,15,15,,,,,,,,,,,,,,,,,15,,,,15,,,,,,,,,,15,15
,,(중상자수),0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,0,0
,,(경상자수),1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,1,9,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,,,,,,,,9,,,,9,,,,,,,,,,9,9
,중구,사고건수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,사망자수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,부상자수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,(중상자수),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,(경상자수),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,서구,사고건수,1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,3,2,,,,,,1,,,,2,2,,,,,,,,,,,,,1,1,,,,,2,2,,,,,2,2,,,,,,,,,1,,1,,,,,,,,1,1,,,,
,,사망자수,0,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,0,0,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,0,,0,,,,,,,,0,0,,,,
,,부상자수,1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,4,2,,,,,,2,,,,2,2,,,,,,,,,,,,,2,2,,,,,2,2,,,,,2,2,,,,,,,,,2,,2,,,,,,,,2,2,,,,
,,(중상자수),0,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,0,0,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,0,,0,,,,,,,,0,0,,,,
,,(경상자수),1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,4,2,,,,,,2,,,,2,2,,,,,,,,,,,,,2,2,,,,,2,2,,,,,2,2,,,,,,,,,2,,2,,,,,,,,2,2,,,,
,동구,사고건수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,1,,,,,,2,2,,,,,,,,,1,1,,,,,,,,,3,2,,,,1,2,2,,,,,,,1,1,,,,,,,,,,,,,,,,
,,사망자수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,
,,부상자수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,1,,,,,,2,2,,,,,,,,,1,1,,,,,,,,,3,2,,,,1,2,2,,,,,,,1,1,,,,,,,,,,,,,,,,
,,(중상자수),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,1,,,,,,2,2,,,,,,,,,1,1,,,,,,,,,3,2,,,,1,2,2,,,,,,,1,1,,,,,,,,,,,,,,,,
,,(경상자수),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,
,영도구,사고건수,4,3,1,,,,,,,,,3,3,,,1,1,,,,,,,,,,,,,,,4,3,1,,,,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,,,,,1,1,,,,,,,,,,,1,1,,,,,,,1,1,,,,,1,1,,,,,,,,,1,1,,,,,,,1,1,,,,,,
,,사망자수,0,0,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,,,,,,,0,0,,,,,,,0,0,,,,,0,0,,,,,,,,,0,0,,,,,,,0,0,,,,,,
,,부상자수,4,3,1,,,,,,,,,3,3,,,1,1,,,,,,,,,,,,,,,4,3,1,,,,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,,,,,1,1,,,,,,,,,,,1,1,,,,,,,1,1,,,,,1,1,,,,,,,,,1,1,,,,,,,1,1,,,,,,
,,(중상자수),2,1,1,,,,,,,,,1,1,,,1,1,,,,,,,,,,,,,,,2,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,,,,,1,1,,,,,,,,,,,1,1,,,,,,,1,1,,,,,1,1,,,,,,,,,1,1,,,,,,,1,1,,,,,,
,,(경상자수),2,2,0,,,,,,,,,2,2,,,0,0,,,,,,,,,,,,,,,2,2,0,,,,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,,,,,,,0,0,,,,,,,0,0,,,,,0,0,,,,,,,,,0,0,,,,,,,0,0,,,,,,
,진구,사고건수,4,2,,,,1,,1,,,,2,2,,,,,,,,,1,1,,,1,1,,,,,3,2,,,,1,2,2,,,,,,,1,1,1,,1,,,,,,,,1,1,,,,,4,,,1,,2,,1,,,,,,,,,,1,1,,,2,2,,,1,1,,,,,3,,,1,,2,,,,,1,1,,,2,2,1,,1,,,,,,,,1,1,,,,
,,사망자수,0,0,,,,0,,0,,,,0,0,,,,,,,,,0,0,,,0,0,,,,,0,0,,,,0,0,0,,,,,,,0,0,0,,0,,,,,,,,0,0,,,,,0,,,0,,0,,0,,,,,,,,,,0,0,,,0,0,,,0,0,,,,,0,,,0,,0,,,,,0,0,,,0,0,0,,0,,,,,,,,0,0,,,,
,,부상자수,4,2,,,,1,,1,,,,2,2,,,,,,,,,1,1,,,1,1,,,,,3,2,,,,1,2,2,,,,,,,1,1,1,,1,,,,,,,,1,1,,,,,4,,,1,,2,,1,,,,,,,,,,1,1,,,2,2,,,1,1,,,,,3,,,1,,2,,,,,1,1,,,2,2,1,,1,,,,,,,,1,1,,,,
,,(중상자수),0,0,,,,0,,0,,,,0,0,,,,,,,,,0,0,,,0,0,,,,,0,0,,,,0,0,0,,,,,,,0,0,0,,0,,,,,,,,0,0,,,,,0,,,0,,0,,0,,,,,,,,,,0,0,,,0,0,,,0,0,,,,,0,,,0,,0,,,,,0,0,,,0,0,0,,0,,,,,,,,0,0,,,,
,,(경상자수),4,2,,,,1,,1,,,,2,2,,,,,,,,,1,1,,,1,1,,,,,3,2,,,,1,2,2,,,,,,,1,1,1,,1,,,,,,,,1,1,,,,,4,,,1,,2,,1,,,,,,,,,,1,1,,,2,2,,,1,1,,,,,3,,,1,,2,,,,,1,1,,,2,2,1,,1,,,,,,,,1,1,,,,
,동래구,사고건수,4,2,,,1,1,,,,,,2,2,,,,,,,1,1,1,1,,,,,,,,,4,2,,,1,1,2,2,,,,,1,1,1,1,,,,,,,,,,,,,,,,,2,,,,,1,,,,1,,,,,,,,,,,,1,1,,,,,,,1,1,1,,,,,1,,,,,,,,,1,1,1,,,,1,,,,,,,,,,1,1
,,사망자수,0,0,,,0,0,,,,,,0,0,,,,,,,0,0,0,0,,,,,,,,,0,0,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,,,,,0,,,,0,,,,,,,,,,,,0,0,,,,,,,0,0,0,,,,,0,,,,,,,,,0,0,0,,,,0,,,,,,,,,,0,0
,,부상자수,4,2,,,1,1,,,,,,2,2,,,,,,,1,1,1,1,,,,,,,,,4,2,,,1,1,2,2,,,,,1,1,1,1,,,,,,,,,,,,,,,,,2,,,,,1,,,,1,,,,,,,,,,,,1,1,,,,,,,1,1,1,,,,,1,,,,,,,,,1,1,1,,,,1,,,,,,,,,,1,1
